V3Zn(P2O7)2,1,monoclinic
PrMg(FeO3)2,0,orthorhombic
Li3Ge3(MoO6)2,0,cubic
Li3Ni2(GeO4)3,0,cubic
Ca2BN2F,1,orthorhombic
LiYb(CuP)2,0,trigonal
Te4Mo2WSe2,1,trigonal
Te2Mo2WS4,0,trigonal
TeMoWSe3,1,trigonal
Te6MoW3Se2,1,trigonal
TeW2Se2S,1,trigonal
Mg30NbVO32,1,tetragonal
YMg30BiO32,0,tetragonal
RbYMg30O32,1,tetragonal
BaMg30AlO32,0,tetragonal
YMg30AlO32,1,tetragonal
CaMg30AlO32,0,tetragonal
SrMg30CdO32,1,tetragonal
RbHfMg30O31,0,orthorhombic
NaLiMg30O31,1,orthorhombic
LiLaMg30O32,1,tetragonal
KMg30WO32,1,tetragonal
KLiMg30O31,1,orthorhombic
ThB2Pt2C,0,tetragonal
KNaMo2O5,1,triclinic
Sr2ZrVO6,0,cubic
Ba2UCdO6,1,cubic
BaErMn2O5,0,tetragonal
LiNi3P3O13,0,monoclinic
As4INO6,0,hexagonal
Mg30TiCrO32,0,tetragonal
Li9Mn2Co5O16,1,monoclinic
Li9Mn2Co5O16,0,monoclinic
Li9Mn2Co5O16,1,monoclinic
Li9Mn2Co5O16,0,monoclinic
Li9Mn2Co5O16,0,monoclinic
Li2Cr5(PO4)4,1,triclinic
CsCrP2S7,1,monoclinic
BaDyFe4O7,0,tetragonal
MgTe(ClO)6,1,trigonal
BaFe2(PO4)2,1,triclinic
K2TlBiF6,1,cubic
K2NaNdF6,1,cubic
K2NaMoCl6,1,cubic
K2FeAuF6,1,cubic
K2CuMoI6,1,cubic
K2AgAuBr6,0,cubic
K2InCuBr6,0,cubic
K2AlInF6,1,cubic
Cs2TlAsF6,1,cubic
Cs2LiYI6,1,cubic
Cs2KTmCl6,1,cubic
Cs2BiAuBr6,1,cubic
Cs2LiPrF6,1,cubic
Rb2AlAuCl6,1,cubic
Cs2SbAuBr6,1,cubic
Cs2TlAuCl6,0,cubic
Rb2AgMoBr6,1,cubic
KNa2TaF6,0,cubic
Rb2InCuF6,0,cubic
Na2LiPdF6,0,cubic
Rb2InAsF6,1,cubic
Rb2LiCeI6,1,cubic
KRb2AsBr6,1,cubic
La4Cu3SeO12,0,cubic
SrCuOF2,0,tetragonal
Li6Zn3(PS4)4,1,triclinic
Li4Zn(PS4)2,1,triclinic
Mg3Si3(NiO6)2,1,cubic
Li7Mn2(CoO4)3,1,triclinic
Li7Mn2(CoO4)3,0,triclinic
Li7Mn2(CoO4)3,0,monoclinic
Li7Mn4CoO12,1,triclinic
Li7Mn4CoO12,1,triclinic
Li7Mn4CoO12,1,monoclinic
Li9Mn2Co5O16,1,triclinic
Li9Mn2Co5O16,1,triclinic
Li9Mn2Co5O16,0,triclinic
Li9Mn2Co5O16,0,triclinic
Li9Mn2Co5O16,1,triclinic
Li9Mn2Co5O16,0,triclinic
LiCu2(C2O5)2,1,monoclinic
Li6V3P8O29,1,triclinic
Li4Cr3CoO8,1,trigonal
Li2Ni3WO8,1,orthorhombic
YZnCu3Se4,1,cubic
RbVCu3Se4,0,cubic
NaV2(PO7)2,1,triclinic
MgTe(H4O3)3,1,triclinic
K2Pt(NO2)4,1,monoclinic
K2Zn4P4O21,1,triclinic
CaZn2(PO5)2,1,orthorhombic
Cr2Cu3(OF)12,1,triclinic
BP2Pb2O9,1,monoclinic
Cs2Si(S2O7)3,1,trigonal
Li3La3(MoO6)2,1,cubic
PtS(NO)4,0,tetragonal
Mn2FeSbO6,1,monoclinic
Ba2Cd(BO2)6,1,trigonal
Ce3BeCrS7,0,hexagonal
Cs2U(PdS2)3,0,orthorhombic
LiCa3As2H,1,orthorhombic
Rb2Mo(SO)2,1,monoclinic
ZnHNO4,1,orthorhombic
PrTl(PSe3)2,1,monoclinic
Rb4U3(AsO8)2,1,monoclinic
La2Mn(SeO)2,1,orthorhombic
CaFe2(AsO5)2,0,orthorhombic
Re3Ru(N3O7)2,0,monoclinic
NaAlS2O19,0,monoclinic
H5CN5O6,1,monoclinic
PtC2(SN2)2,1,monoclinic
Cs4U(Ge2O5)4,1,monoclinic
K3TaO2F7,1,orthorhombic
P2H9NO8,1,monoclinic
Fe3P2(HO5)2,1,monoclinic
InTe14(IrBr8)2,1,triclinic
MgBi4(PO6)2,1,orthorhombic
Sb2C3OF18,1,triclinic
BHS3O11,1,monoclinic
CsV(NO4)2,1,orthorhombic
Mo3P2PbO14,1,monoclinic
BaLu2NiO5,1,orthorhombic
SrZr4(AsO4)6,1,trigonal
HfHg4(PCl3)2,1,orthorhombic
Zn2H18Cl4O9,1,orthorhombic
NaZn2(BH4)5,1,monoclinic
Zn4Cu5(TeO6)3,0,monoclinic
K5Hf3OF17,1,orthorhombic
Ga2Cu3(SeO3)6,1,monoclinic
AgH12N4F,1,orthorhombic
Na2Si3SnO11,1,orthorhombic
TeS4(NO3)2,1,monoclinic
K2LaTa5O15,1,tetragonal
TmFe2SiC,0,orthorhombic
Sr2NbCrO6,1,cubic
Ba2LaUO6,1,cubic
La2MnP2O,0,tetragonal
Ba2ScReO6,0,cubic
YMg4(SiO3)4,0,tetragonal
Sr2Nb(NO)2,0,tetragonal
Sm2NiRuO6,0,monoclinic
SmH4(C3O4)2,1,monoclinic
RbZr6MnCl14,1,orthorhombic
PrH6(CO3)3,1,monoclinic
Sr2Sb2(SO3)5,1,monoclinic
Na3Zr(SiO3)6,1,monoclinic
NaEr(ReO5)4,0,tetragonal
Na3Nd(PO4)2,1,orthorhombic
Na3Li3Rh2F12,1,cubic
Na3V4(Bi10O21)2,0,monoclinic
LiGa(PO3)4,1,orthorhombic
Li3Ce2(BO3)3,1,monoclinic
La3Re(ClO2)3,1,hexagonal
KSc(SO4)2,1,trigonal
KEu(CO3)2,0,monoclinic
KLiMoO5,1,orthorhombic
K2Er2(PO4)3,1,cubic
In2P3H3O10,1,monoclinic
K2Cu(SO7)2,1,monoclinic
Mn2Cd3(GeO4)3,0,cubic
H6C(N3O)2,1,monoclinic
GdAlGe2O7,1,monoclinic
CsLu(MoO4)2,1,trigonal
FeCu2(SO4)2,0,monoclinic
CuHg3As2Cl3,1,monoclinic
Co2PO4F,1,monoclinic
Cs2Mn2Be3F12,0,cubic
CdNi(PO3)4,1,monoclinic
Ca4Bi2Br4O3,0,tetragonal
Ca2ScTaO6,1,monoclinic
Ca2Fe3Si3O14,1,monoclinic
Ca3Yb2(GeO4)3,1,cubic
CaZn2(BrO)6,0,monoclinic
Ba5Na(GaSb3)2,0,orthorhombic
Ba2Dy2Co4O11,0,orthorhombic
Ag2SnHgS4,1,orthorhombic
Zr4Ti(PbO3)5,1,monoclinic
Zn3Cu3(TeO6)2,1,cubic
Yb2WN2O3,0,tetragonal
YbEu(SiAu)4,0,tetragonal
WBrCl3O,1,triclinic
Tl2GaCu3Se4,1,orthorhombic
Tl2Co3NiSe4,0,orthorhombic
U2TeSeS2,0,orthorhombic
Ti2AgBiO6,1,tetragonal
U3Te5(PbO4)8,1,triclinic
UFe5Co5Si2,0,monoclinic
Tb2GdGa5O12,1,tetragonal
TaTiAlO6,1,tetragonal
TaB2Mo3C2,0,orthorhombic
SrNd2(CuO3)2,0,tetragonal
SrCaCr2O6,0,tetragonal
SrBi3Cl3O4,1,tetragonal
Sr3Ca(CuO2)4,0,orthorhombic
Sr5Zn(PbO4)3,1,trigonal
SrLa2(FeO3)3,0,monoclinic
Sr2NdMn2O7,0,tetragonal
Sr2CaTi3O9,1,tetragonal
Sm2TiCuO6,0,monoclinic
RbLiZnS2,1,tetragonal
SbPb2S2I3,1,orthorhombic
Pr2Si2PbSe8,1,monoclinic
Nb4Cr(CS2)2,0,monoclinic
Nb4Co(CS2)2,0,monoclinic
NaYTi2O6,1,orthorhombic
NaLa2Mn3O9,0,trigonal
NaEr(MoO4)2,1,tetragonal
Nd5Ti4GaO17,1,monoclinic
NaCe(MoO4)2,1,tetragonal
Na4Ni3(SbO5)2,1,monoclinic
Na3Ga3Si3O16,0,trigonal
Na2CdCl4O3,1,monoclinic
MnFeSiO4,1,orthorhombic
MnCd2TeO6,1,triclinic
Mn3Zn9(PO4)8,1,triclinic
LiAlSiO4,1,hexagonal
Li2MgGeO4,1,orthorhombic
LaPr(CoP)4,0,tetragonal
Li5Co4NiO10,0,monoclinic
LiB(H8O5)2,1,triclinic
La2Ti3NiO10,0,tetragonal
La3Cd(FeO3)4,0,monoclinic
KSr2Nb5O15,1,orthorhombic
KAlSi3O8,1,triclinic
Na2LiBe2F7,1,tetragonal
In4P6Pb2O23,1,triclinic
Ho3Er9(MnBi2)2,0,monoclinic
FeMo3PtN,0,cubic
FeAg2Sn3S8,1,trigonal
Dy6Mn(SiS7)2,1,trigonal
LaCe(CuSi)4,0,tetragonal
Cs2LiV3F12,1,trigonal
Cs5CoAgCl8,1,orthorhombic
Cs3H(SF6)2,1,orthorhombic
Ce2NiSn2Pt,0,orthorhombic
BaVSe2S,0,orthorhombic
Ca2MgReO6,0,monoclinic
Ca2Ga2GeO7,1,monoclinic
BaNd(FeO3)2,0,cubic
Ba2Pr2Co4O11,0,tetragonal
Ba5Eu5(Fe5O13)2,0,triclinic
Ba10Co7(IrO10)3,0,monoclinic
NaLa2OsO6,1,monoclinic
Mn2InCuSe4,0,tetragonal
HfCrCuS4,1,monoclinic
MgMnAlS4,0,orthorhombic
MgTiMnS4,0,orthorhombic
ZrCrAgS4,1,triclinic
Lu3Mg2MoS8,1,trigonal
Mg2TiCr3S8,0,trigonal
Mg2Al3WS8,1,trigonal
MgScWS4,0,orthorhombic
SrCa7Mn8O20,0,monoclinic
SrCa7Mn8O24,0,cubic
CsHoCdTe3,1,orthorhombic
Ba2AlNi3O7,0,orthorhombic
Ca2AlCuO5,0,orthorhombic
Li2VO2F,1,triclinic
Li3TiV2O6,1,triclinic
CaLa2FeO6,1,triclinic
Li3Mn2CoO6,0,triclinic
Ba2LaMn2O7,0,orthorhombic
Sr2Co(BrO)2,1,orthorhombic
LiVOF3,1,triclinic
Sr3Co2(ClO2)2,1,monoclinic
Sr2TiFeO6,0,orthorhombic
PrB2Pt2C,0,tetragonal
Li2TiFe3O8,1,triclinic
Li2Cr3SnO8,1,monoclinic
Ba2SrFeO6,0,cubic
Sr2LaSbO6,1,cubic
BaZr2SnO6,1,tetragonal
KGd(FeO3)4,0,orthorhombic
Li4TiCo5O12,1,monoclinic
Li2Si2NiO6,1,monoclinic
Sr4LaMn5O15,0,monoclinic
Li2Mn3FeO8,1,monoclinic
RbMoAsO6,1,orthorhombic
SrCu3(SnO3)4,1,cubic
K3Nd(PO4)2,1,monoclinic
Sr10P6SO24,1,trigonal
Nd3SiAgSe7,1,hexagonal
K3Lu(PO4)2,1,trigonal
Ca4Al6WO16,1,cubic
Sr2CoWO6,1,monoclinic
Ba2GdCu3O7,0,orthorhombic
RbCa2Nb3O10,1,tetragonal
Dy3Mn3Ga2Si,0,hexagonal
BaH3C3O7,1,monoclinic
V3H4NO8,1,monoclinic
CoH8(IO5)2,1,monoclinic
ScH3Br3N,1,triclinic
CoH4(BrO)2,1,monoclinic
K2LiAlH6,1,cubic
HgH2SeO5,1,monoclinic
NiH6(CO3)2,1,monoclinic
VPO4F,1,triclinic
Li3Bi2P5O18,1,triclinic
LiFePO4,1,trigonal
Li2CuPO4,1,monoclinic
LiMo2PO8,1,orthorhombic
Li2Ni3(P2O7)2,1,triclinic
Li2V(PO4)2,1,monoclinic
LiCrPO4,1,triclinic
CoH2SeO4,1,monoclinic
LaFePO,0,tetragonal
CsTiAsO5,1,orthorhombic
FeAs(H2O3)2,1,orthorhombic
KNb4O5F,0,tetragonal
BaPrMn2O5,0,tetragonal
NaLiB4O7,1,orthorhombic
Sr4Li(BO3)3,1,cubic
NbAg2(PS4)2,1,orthorhombic
BaZnFeF7,1,monoclinic
Li11La12Fe3O28,1,tetragonal
Ta2Bi4Br7O2,1,tetragonal
SbS2NCl6,1,orthorhombic
KGdPdO3,1,monoclinic
Rb3Pr3(PS4)4,1,triclinic
SbMoOF9,1,monoclinic
Rb2Ag2GeS4,1,monoclinic
NaTl2MoF6,1,cubic
NaFe3(PO4)3,1,monoclinic
V2Cu5(HO3)4,1,triclinic
KSb2PO8,1,monoclinic
B5Pb2ClO9,1,orthorhombic
Na3VB6O13,1,orthorhombic
Ca3Al4ZnO10,1,orthorhombic
SrLiBS3,1,orthorhombic
Ba3Na2Cr4F20,1,monoclinic
K9U6BiO24,1,cubic
K2Na(B3O5)3,1,monoclinic
K3U3Si2O13,1,hexagonal
Ba5Ru2Br2O9,1,hexagonal
VPPbO6,1,orthorhombic
Nd2Ti3(ClO4)2,1,orthorhombic
CaAlBO4,1,orthorhombic
LaSClO4,1,monoclinic
NbBi(TeO4)2,1,orthorhombic
PrMn4(CuO4)3,0,cubic
KTeOF3,1,tetragonal
Ca2Zr(SiO3)4,1,monoclinic
K3V(SO)2,1,monoclinic
Na2Ca(AsO3)4,1,tetragonal
Rb2NaAl6F21,1,monoclinic
SrBi6(PO5)4,1,triclinic
NbP4(SCl)5,1,monoclinic
BaZnSiO4,1,hexagonal
SbSe(BrF2)3,1,orthorhombic
Dy3CuSnS7,1,hexagonal
BaCoSiO4,1,hexagonal
KPr6OsI10,0,orthorhombic
CsReBrCl3,1,orthorhombic
Nd3CuGeSe7,1,hexagonal
KRb3CdCl6,1,trigonal
Cs3P7Pb2O21,1,triclinic
Rb2CeCu3Te5,0,monoclinic
Li2NiP2O7,1,triclinic
LiMnPO4,1,monoclinic
CuH6(CO2)4,0,orthorhombic
InH6(CO3)3,1,monoclinic
CaFeClO2,1,triclinic
Ba2NdNbO6,1,monoclinic
Ca2FeWO6,1,trigonal
Cu6Hg3(AsS3)4,1,trigonal
OsC4(ClO2)2,1,monoclinic
NiH2SO5,0,monoclinic
LiH2IO,1,monoclinic
Na2ZnSi3O8,1,monoclinic
SrYSi4N7,1,hexagonal
NbTl2PO6,1,trigonal
CaZn(SiO3)2,1,monoclinic
LiSn2P3O10,1,monoclinic
La2MgIrO6,0,monoclinic
Rb2Sn(GeO3)3,1,trigonal
Ru3C10(NO6)2,1,monoclinic
Rb14Si6Ge4O17,0,monoclinic
CuHClO,0,monoclinic
MgH8(NF2)2,1,monoclinic
KAlSi3O8,1,triclinic
Na2H6C4O7,1,monoclinic
Ba2Sm2Fe4O11,0,orthorhombic
TlNi4(PO4)3,1,orthorhombic
Na2B5H5O12,0,triclinic
Li10Sn(PS6)2,1,triclinic
MgP2H12O11,1,triclinic
Li3FeB4O9,1,monoclinic
Li3Ni2(CO3)4,1,triclinic
LiCu2(CO3)2,0,triclinic
Li2FeCoO4,1,monoclinic
Li3Mn3O5F3,1,triclinic
Li4Mn3(OF3)3,1,triclinic
Li2MnCoO4,0,monoclinic
Li3Fe2(NiO4)2,0,monoclinic
Li4Mn3(FeO5)2,1,triclinic
LiMn3(OF3)2,1,triclinic
Ti2Mn3Te3O16,0,monoclinic
Li4Cr3NiO8,0,trigonal
LiMnBO3,1,monoclinic
Ta2CrNO5,1,monoclinic
Li5CuSO2,1,tetragonal
LiFe2OF3,1,orthorhombic
LiCrPO5,1,monoclinic
Li4MnNi5O12,1,monoclinic
Li5V3(NiO5)2,1,triclinic
Li2Cr3FeO8,0,monoclinic
LiMnFeO4,1,tetragonal
Li2Ni3WO8,0,trigonal
Li3Mg(NiO2)4,0,trigonal
Li4Cr5FeO12,0,monoclinic
Li7Fe7SiO16,1,triclinic
LiP4WO13,1,triclinic
HgTe(HO)7,1,triclinic
LiP4WO12,1,orthorhombic
Li2MnP2O7,1,monoclinic
Li3V3(PO4)4,1,monoclinic
Cr3Co(PO4)6,0,trigonal
Li2Mn3P9O28,1,triclinic
LiP4WO12,1,monoclinic
Li3P3WO11,1,triclinic
LiNb(TeO4)3,1,monoclinic
LiFe2C2O7,1,monoclinic
Li2NiSnO4,1,orthorhombic
LiCrSiO4,1,monoclinic
Li2FeSiO4,1,orthorhombic
LiFe(PO3)4,1,monoclinic
LiCuPO4,0,monoclinic
Li2Ti2Mn5O12,1,monoclinic
Li2Fe3P5O18,1,monoclinic
LiSbP2O7,1,monoclinic
LiFe2(BO3)2,1,triclinic
Li4CoOF4,1,tetragonal
Na2V2(PO4)3,1,monoclinic
Li3Co2O2F3,1,tetragonal
Li9V3P8O29,1,triclinic
Li5Fe8(BO3)8,1,triclinic
Li3Fe4(BO3)4,1,triclinic
Li3Fe8(BO3)8,1,triclinic
Li3V3P8O29,1,triclinic
Li3V3P8O29,1,triclinic
LiVSiO4,1,monoclinic
Li2FePO5,1,monoclinic
Li2Si4NiO10,1,orthorhombic
LiCo2CuO6,1,monoclinic
Li2VBO4,1,monoclinic
LiCuPO4,1,orthorhombic
Li4NbV3O8,0,monoclinic
Li3MnAl2O6,1,monoclinic
Li6V3W3O16,1,monoclinic
Li4Ti3Cr5O16,1,monoclinic
Li2Fe3SbO8,1,hexagonal
Li2VCr3O8,1,hexagonal
Li3Ni3SbO8,0,trigonal
V2Cr3Sb3O16,1,monoclinic
Li2CoSiO4,1,orthorhombic
Mn3Cr2Co3O16,0,monoclinic
K2Li2NiO4,1,triclinic
Li2VCoO4,1,orthorhombic
LiFeB2O5,1,monoclinic
Li3Co2(PO4)3,1,monoclinic
Li2Mn3(SiO3)4,1,orthorhombic
Li2Mn3NiO8,1,trigonal
MnSn(PO4)2,1,monoclinic
LiFe2OF5,1,triclinic
Li32Ti11Cr5O48,1,monoclinic
Li3Fe2(SiO4)2,1,monoclinic
Li2Mn3(PO4)3,0,monoclinic
Li4MnNi5O12,1,monoclinic
Li4Cr5(P3O11)2,1,monoclinic
LiCr2P3O13,1,monoclinic
Li3Mn4(BO3)4,1,triclinic
Li3MnNb4O12,0,triclinic
Li3Mn4(BO3)4,1,triclinic
LiFe3(SiO4)2,1,triclinic
Li3Mn4(BO3)4,1,triclinic
V5Sn(PO4)6,1,trigonal
LiMn4(PO4)3,1,monoclinic
Li2Fe4OF8,1,monoclinic
NiP6(WO8)3,1,trigonal
Li2VOF3,1,monoclinic
LiMn2(BO3)2,1,triclinic
LiMn2(BO3)2,1,triclinic
LiMn4(PO4)3,1,hexagonal
Cu3Mo2(HO5)2,1,triclinic
Li3V3P8O29,1,monoclinic
LiMnPO4,1,orthorhombic
Li3V3P8O29,1,triclinic
Ba2Cu(PO4)2,1,monoclinic
SrLi2(SiN2)2,1,cubic
Rb2NaSbF6,1,cubic
BaCaTiF7,1,monoclinic
Ti5Zn4(TeO6)3,0,monoclinic
Sr3Co2S2O5,0,tetragonal
Ca2SbWO6,1,monoclinic
MgSi2WO6,1,monoclinic
CaTi3(P2O7)2,1,monoclinic
YV(WO4)2,1,triclinic
Ca2TiNb2O8,0,monoclinic
ZnAgBiO5,1,monoclinic
PrMg(SbO3)2,0,orthorhombic
PrZn(AgO3)2,0,orthorhombic
La5S4NO2,1,monoclinic
LiB(S2O7)2,1,orthorhombic
Na5B(SO4)4,1,orthorhombic
Sr2BN2F,1,orthorhombic
UB2Rh2C,0,tetragonal
Y2Fe2Si2C,0,monoclinic
Te2Mo(WSe2)2,1,trigonal
Mo2W(SeS2)2,1,trigonal
Te2MoWS2,1,trigonal
Te2Mo3WSe6,1,trigonal
TeMoWSe3,1,trigonal
Te4Mo3WSe4,1,trigonal
RbMg6BO8,1,tetragonal
RbHfMg14O15,0,orthorhombic
Mg14ZnCuO16,0,tetragonal
Mg14AlZnO16,0,tetragonal
YMg14AlO16,0,tetragonal
Mg30CdCuO32,1,tetragonal
Mg30CdFeO32,0,tetragonal
Mg30TiNiO32,1,tetragonal
Mg30ZnCoO32,1,tetragonal
Mg30AlCoO32,1,tetragonal
HfMg30WO32,0,tetragonal
Mg30SiBiO32,1,tetragonal
KMg30BO32,1,tetragonal
KLiMg30O31,1,tetragonal
Ba3Sr(Cu2O5)2,0,triclinic
Ca7Mg(Co2O5)4,1,triclinic
FeBiS2Br,1,monoclinic
ZnCu2SiTe4,1,tetragonal
Na2ZnCl4O3,0,monoclinic
Ce2Mn2Se2O3,0,tetragonal
ZnCu2SnS4,1,tetragonal
Sr2TaInO6,1,tetragonal
Ba2VFeO6,1,hexagonal
CsNaMg6O7,0,tetragonal
KMg30AlO32,1,tetragonal
Li9Mn2Co5O16,0,monoclinic
Li9Mn2Co5O16,0,monoclinic
Li9Mn2Co5O16,1,monoclinic
Li9Mn2Co5O16,0,monoclinic
Li9Mn2Co5O16,1,monoclinic
CsNpAgS3,1,orthorhombic
Ca2GaClO8,0,trigonal
YFeCl2O3,0,monoclinic
CaFeSeO,1,orthorhombic
PSe3N2O,0,triclinic
Na2CoAgF6,1,cubic
Na2AgRhF6,1,cubic
K2NdCuI6,1,cubic
K2AlInCl6,1,cubic
CsRb2RhF6,1,cubic
Cs2RbTlI6,1,cubic
Cs2MnHgF6,1,cubic
Cs2LiNdCl6,1,cubic
Cs2LiLaCl6,1,cubic
Cs2KTlI6,1,cubic
Cs2YHgI6,0,cubic
Cs2CuAuF6,0,cubic
Cs2LiInF6,1,cubic
Cs2KGaCl6,1,cubic
Cs2KBiI6,1,cubic
K2Hg3(GeS4)2,1,monoclinic
Cs2CeCuI6,1,cubic
Cs2AgAsBr6,1,cubic
Rb2HgRuF6,1,cubic
Na2VHgF6,1,cubic
Rb2TiHgF6,1,cubic
K2RbCeBr6,1,cubic
Ce2Cu(NO)2,0,tetragonal
Li6Zn3(PS4)4,1,triclinic
Sr4Cu3ClO6,0,cubic
Li2MnCoO4,1,triclinic
Li2MnCoO4,1,triclinic
Li3MnCoO5,1,monoclinic
Li4MnCo2O7,1,triclinic
Li7Mn2(CoO4)3,1,triclinic
Li4MnCo2O7,1,monoclinic
Li7Mn2(CoO4)3,1,triclinic
Li4MnCo2O7,1,triclinic
Li7Mn2(CoO4)3,1,triclinic
Li7Mn2(CoO4)3,1,triclinic
Li7Mn4CoO12,1,monoclinic
Li7Mn4CoO12,1,monoclinic
Li9Mn2Co5O16,1,triclinic
Li9Mn2Co5O16,1,triclinic
Li9Mn2Co5O16,1,triclinic
LiMnP2O7,1,triclinic
LiFe5O5F,1,monoclinic
Li7V3P8O29,1,triclinic
Li6V3P8O29,1,monoclinic
Li7V3P8O29,1,triclinic
Li6Fe5WO12,1,monoclinic
Li6V3P8O29,1,triclinic
Li5Co4(BO3)4,1,triclinic
Li4V3OF11,0,triclinic
Li3V2(CO3)4,1,monoclinic
Li3V3P8O29,1,triclinic
Li3Cr4P5O24,1,monoclinic
Li2Ni3(BO3)3,0,monoclinic
Li2Co3TeO8,1,triclinic
Li2Cr2(SO4)3,1,orthorhombic
Fe2H6(SeO4)3,0,trigonal
YMgCu3Se4,1,cubic
SrInCu3Se4,1,cubic
Na2Sr(P2O9)2,1,orthorhombic
PdC9N3Cl5,1,orthorhombic
NaAl(SO10)2,0,cubic
K5U2O4F9,1,monoclinic
HgNCl3O,1,orthorhombic
CoH8(ClO2)2,1,monoclinic
C3S2(OF2)2,1,monoclinic
Ca2Al4Si4O21,0,monoclinic
AsC3OF6,1,monoclinic
CsLi2(HO)3,1,monoclinic
Gd2MgIrO6,0,monoclinic
LiMnVF6,1,tetragonal
Sr2LaSbO6,1,monoclinic
Cs2FeOF5,0,orthorhombic
TmFe4(CuO4)3,0,cubic
La3Mn2Sb3O14,1,trigonal
Sr2CoGe2O7,1,tetragonal
Dy3GaNiSe7,1,hexagonal
Y3AlCoS7,0,hexagonal
K2S2NO6,1,monoclinic
BaGePbO4,1,orthorhombic
Dy3AlNiS7,0,hexagonal
Ca2AlPbF9,1,triclinic
TiAg2(IO3)6,1,trigonal
CdH2SO5,1,monoclinic
K2U(Si2O5)3,1,triclinic
Na4AsHO5,1,orthorhombic
CaH18Br2O9,1,monoclinic
SmFeGe2O7,1,monoclinic
SmTl2P2S7,1,monoclinic
Ga2SbTe4Cl7,1,monoclinic
NdBMoO6,1,monoclinic
TiP2H2O9,0,monoclinic
SrH2(CO2)2,1,tetragonal
Rb3H(SO4)2,1,monoclinic
ReSi2(PO5)3,1,triclinic
Al4Fe(SiO6)2,0,orthorhombic
Ag2Sn(S2O7)3,1,trigonal
PrMoClO4,1,monoclinic
Se2S8N4O15,1,orthorhombic
Cs2VS5O,1,monoclinic
NaAu(S2O7)2,1,monoclinic
OsSeS3Cl4,1,monoclinic
MgH6CO6,1,monoclinic
NdH16N7O19,1,monoclinic
CuSN4O5,0,orthorhombic
Rb3Cr(HO)6,1,trigonal
K3Fe(CN)6,1,monoclinic
Li8Be6P7O29,1,trigonal
Rb5Nd2N11O34,1,monoclinic
VPPbO7,0,monoclinic
NaGa(SeO3)2,1,orthorhombic
SmB7IO15,1,monoclinic
K4Cd2S4O19,1,monoclinic
K3Er(SO4)3,1,monoclinic
LaSiOs2C,0,orthorhombic
Ba2ScTaO6,1,cubic
CeSiOs2C,0,orthorhombic
Ba2MgOsO6,0,cubic
Ba2DyTaO6,1,cubic
ZnW2SO3,0,triclinic
VS2NO8,0,trigonal
RbDy(MoO4)2,1,monoclinic
Rb3Zn3(MoO4)4,0,cubic
Rb2Zn2(MoO4)3,1,monoclinic
PrAg(WO4)2,1,monoclinic
Nd2CuTe2O,0,tetragonal
Na4Tb2(IrO4)3,0,hexagonal
Mg2Be3(NF6)2,0,cubic
MnAg2GeSe4,1,orthorhombic
La2MgNbO6,1,monoclinic
La2CuTe2O,0,tetragonal
KEuTiO4,0,orthorhombic
K4CoP6O25,1,orthorhombic
K2MnOF5,0,monoclinic
KLiWO4,1,monoclinic
KAu(Cl2O)2,1,monoclinic
K2Co(SO7)2,0,monoclinic
Ho2CoPtO6,1,monoclinic
Ho2Cu(GeO4)2,1,monoclinic
H5CN7O2,1,monoclinic
Ho2Hf2(MoO4)7,1,monoclinic
H7C2N9O2,1,monoclinic
CsNb3(PO5)3,0,orthorhombic
Ca5As3CO12,1,hexagonal
Ca5Si6W5O17,1,triclinic
CaY(CO4)2,1,tetragonal
Ba3Nb2NiO9,1,trigonal
Cs2ZnSi5O12,1,orthorhombic
Zn2Cu10Sb4S13,1,tetragonal
Ti3Bi6WO18,1,triclinic
TbSi2IrRh,0,tetragonal
Tb2VFeO6,1,monoclinic
Ta6Cr3Ni3C2,0,orthorhombic
SrNd3(NiO4)2,1,orthorhombic
SrGd(CoO3)2,0,cubic
SrCaTi2O6,1,orthorhombic
Sr3Co2TeO9,0,orthorhombic
Sr4Ti3Nb2O15,1,trigonal
Sr6CaMn4O13,1,monoclinic
Sn3SbSe2I5,1,monoclinic
PrB4(IrOs)2,0,tetragonal
Rb3Cu3Bi8Se15,1,monoclinic
Rb2Sn4Se9O,1,orthorhombic
Nd6S3(OF4)2,1,monoclinic
Nd2FeCo3Si4,0,tetragonal
NaHSeO3,1,monoclinic
Na4Sr2TiP4,1,monoclinic
Na3Nb6Bi5O24,1,triclinic
MnAg2Sn3S8,0,trigonal
MnCo5(BO5)2,1,orthorhombic
Mg2V2CoO8,1,orthorhombic
Li3Tb4ZnSn8,0,orthorhombic
Li3Nb4CuO12,1,triclinic
LaTa2AgO7,1,tetragonal
Li2MgSi5O12,1,tetragonal
KRb2SiF7,1,orthorhombic
KSm(MoO4)2,1,tetragonal
KZrCuTe3,1,orthorhombic
InMo12PbS16,0,trigonal
K3H(SO4)2,1,monoclinic
Hf2CoCuSn2,0,trigonal
InCuSnSe4,1,tetragonal
K2Mg5(Si2O5)6,1,hexagonal
Na4MnMo8O47,1,triclinic
Gd2CrSbO7,1,orthorhombic
FeCuSeS,0,orthorhombic
Dy2Ti12(CuO4)9,1,trigonal
Cr4CdCoS8,0,cubic
CeZnAgP2,0,trigonal
CaPrCoO4,1,tetragonal
CaUTi2O7,0,orthorhombic
CaSmAl3O7,1,orthorhombic
CaTb3Mn4O12,0,monoclinic
